CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_018_02_DTC_RS_RATE,10.88,-,10/01/2022,09/30/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_018_02_DTC_RS_RATE_2_5,6.64,-,10/01/2022,09/30/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_018_02_DTC_RS_RATE_97_5,14.12,-,10/01/2022,09/30/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_018_02_DTC_VOLUME,227,-,10/01/2022,09/30/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_019_01_MSPB_NUMB,190,-,10/01/2022,09/30/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_019_01_MSPB_SCORE,1.10,-,10/01/2022,09/30/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_021_01_ADJ_RATE,0.23,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_021_01_DENOMINATOR,360,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_021_01_NUMERATOR,1,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_021_01_OBS_RATE,0.28,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_020_01_DENOMINATOR,451,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_020_01_NUMERATOR,451,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_020_01_OBS_RATE,100.00,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_022_02_DENOMINATOR_C1,110,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_022_02_NUMERATOR_C1,109,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_022_02_OBS_RATE_C1,99.09,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_022_02_DENOMINATOR_C2,92,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_022_02_NUMERATOR_C2,92,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_022_02_OBS_RATE_C2,100.00,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_023_02_ADJ_RATE,56.46,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_023_02_DENOMINATOR,110,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_023_02_NUMERATOR,57,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_023_02_OBS_RATE,51.82,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_024_02_DENOMINATOR,282,-,07/01/2025,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_024_02_NUMERATOR,9,-,07/01/2025,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_024_02_OBS_RATE,3.19,-,07/01/2025,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_025_01_DENOMINATOR,332,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_025_01_NUMERATOR,250,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_025_01_OBS_RATE,75.30,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_026_02_DENOMINATOR,38,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_026_02_NUMERATOR,28,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_026_02_OBS_RATE,73.68,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_027_01_DENOMINATOR,240,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_027_01_NUMERATOR,83,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_027_01_OBS_RATE,34.58,-,10/01/2024,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_028_02_DENOMINATOR,406,-,07/01/2025,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_028_02_NUMERATOR,36,-,07/01/2025,09/30/2025,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_028_02_OBS_RATE,8.87,-,07/01/2025,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_006_01_CI_LOWER,Not Available,6,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_006_01_CI_UPPER,0.975,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_006_01_COMP_PERF,Better than the National Benchmark,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_006_01_DOPC_DAYS,"2,020",-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_006_01_ELIGCASES,3.073,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_006_01_NUMERATOR,0,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_006_01_SIR,0.000,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_007_01_CI_LOWER,0.032,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_007_01_CI_UPPER,3.192,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_007_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_007_01_DOPC_DAYS,"1,860",-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_007_01_ELIGCASES,1.545,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_007_01_NUMERATOR,1,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_007_01_SIR,0.647,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_011_05_ADJ_CHG_MOBL_SCORE,Not Available,1,10/01/2023,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_011_05_DENOMINATOR,7,-,10/01/2023,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_011_05_OBS_CHG_MOBL_SCORE,Not Available,1,10/01/2023,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_012_01_DENOMINATOR,212,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_012_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_012_01_OBS_RATE,0.00,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_014_01_CI_LOWER,Not Available,6,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_014_01_CI_UPPER,0.625,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_014_01_COMP_PERF,Better than the National Benchmark,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_014_01_DOPC_DAYS,"5,743",-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_014_01_ELIGCASES,4.794,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_014_01_NUMERATOR,0,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_014_01_SIR,0.000,-,07/01/2024,06/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_015_01_DENOMINATOR,170,-,10/01/2024,03/31/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_015_01_NUMERATOR,98,-,10/01/2024,03/31/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_015_01_OBS_RATE,57.65,-,10/01/2024,03/31/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_017_01_PPR_PD_OBS_RATE,18.46,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_017_01_PPR_PD_OBS_READM,60,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_017_01_PPR_PD_RSRR,21.70,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_017_01_PPR_PD_RSRR_2_5,17.98,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_017_01_PPR_PD_RSRR_97_5,25.47,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_017_01_PPR_PD_VOLUME,325,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_018_02_DTC_NUMBER,75,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_018_02_DTC_OBS_RATE,26.69,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_018_02_DTC_RS_RATE,17.91,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_018_02_DTC_RS_RATE_2_5,13.76,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_018_02_DTC_RS_RATE_97_5,21.11,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_018_02_DTC_VOLUME,281,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_019_01_MSPB_NUMB,419,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_019_01_MSPB_SCORE,0.92,-,10/01/2022,09/30/2024,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_021_01_ADJ_RATE,3.92,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_021_01_DENOMINATOR,186,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_021_01_NUMERATOR,7,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_021_01_OBS_RATE,3.76,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_020_01_DENOMINATOR,212,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_020_01_NUMERATOR,204,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_020_01_OBS_RATE,96.23,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_022_02_DENOMINATOR_C1,13,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_022_02_NUMERATOR_C1,Not Available,1,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_022_02_OBS_RATE_C1,Not Available,1,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_022_02_DENOMINATOR_C2,8,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_022_02_NUMERATOR_C2,Not Available,1,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_022_02_OBS_RATE_C2,Not Available,1,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_023_02_ADJ_RATE,Not Available,1,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_023_02_DENOMINATOR,13,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_023_02_NUMERATOR,Not Available,1,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_023_02_OBS_RATE,Not Available,1,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_024_02_DENOMINATOR,186,-,07/01/2025,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_024_02_NUMERATOR,0,-,07/01/2025,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_024_02_OBS_RATE,0.00,-,07/01/2025,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_025_01_DENOMINATOR,153,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_025_01_NUMERATOR,153,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_025_01_OBS_RATE,100.00,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_026_02_DENOMINATOR,33,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_026_02_NUMERATOR,32,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_026_02_OBS_RATE,96.97,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_027_01_DENOMINATOR,112,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_027_01_NUMERATOR,56,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_027_01_OBS_RATE,50.00,-,10/01/2024,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_028_02_DENOMINATOR,212,-,07/01/2025,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_028_02_NUMERATOR,42,-,07/01/2025,09/30/2025,-
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,860 8TH ST,-,BEAUMONT,TX,77701,Jefferson,(409) 726-8700,6,L_028_02_OBS_RATE,19.81,-,07/01/2025,09/30/2025,-
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,600 ELIZABETH STREET 3RD FL,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3223,6,L_006_01_CI_LOWER,Not Available,6,07/01/2024,06/30/2025,-
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,600 ELIZABETH STREET 3RD FL,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3223,6,L_006_01_CI_UPPER,0.451,-,07/01/2024,06/30/2025,-
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,600 ELIZABETH STREET 3RD FL,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3223,6,L_006_01_COMP_PERF,Better than the National Benchmark,-,07/01/2024,06/30/2025,-
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,600 ELIZABETH STREET 3RD FL,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3223,6,L_006_01_DOPC_DAYS,"6,392",-,07/01/2024,06/30/2025,-
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,600 ELIZABETH STREET 3RD FL,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3223,6,L_006_01_ELIGCASES,6.649,-,07/01/2024,06/30/2025,-
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,600 ELIZABETH STREET 3RD FL,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3223,6,L_006_01_NUMERATOR,0,-,07/01/2024,06/30/2025,-
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,600 ELIZABETH STREET 3RD FL,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3223,6,L_006_01_SIR,0.000,-,07/01/2024,06/30/2025,-
452086,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,600 ELIZABETH STREET 3RD FL,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3223,6,L_007_01_CI_LOWER,Not Available,6,07/01/2024,06/30/2025,-
